Date,Open,High,Low,Close,Change,Volume
2008-06-03,8827.23,8970.95,8827.23,8946.16,141.94,158564544
2008-06-04,8947.21,9376.89,8947.21,9376.89,430.73,205305296
2008-06-05,9511.5,9511.5,9308.47,9350.55,-26.34,220824304
2008-06-06,9353.02,9400.96,9152.74,9400.96,50.41,160741616
2008-06-09,9452.76,9464.67,9215.66,9244.18,-156.78,122031120
2008-06-10,9153.17,9241.07,9095.12,9221.33,-22.85,144749616
2008-06-11,9215.81,9381.1,9203.22,9319.66,98.33,131199056
2008-06-12,9339.07,9421.04,9259.12,9321.25,1.59,127956656
2008-06-13,9297.82,9332.27,9234.57,9270.82,-50.43,104000384
2008-06-16,9229.68,9274.53,8909.27,8931.88,-338.94,107520640
2008-06-17,8926.23,8965.61,8650.14,8965.61,33.73,128444720
2008-06-18,8958.53,8978.72,8785.76,8801.12,-164.49,119971400
2008-06-19,8745.95,8745.95,8411.04,8528.55,-272.57,161371536
2008-06-20,8499.91,8664.58,8284.53,8379.0,-149.55,159432960
2008-06-23,8330.71,8394.29,8013.1,8038.39,-340.61,154793104
2008-06-24,8269.23,8702.11,8259.37,8702.11,663.72,183854464
2008-06-25,8807.25,8957.68,8752.39,8918.25,216.14,232447296
2008-06-26,8957.17,9036.51,8908.2,8936.91,18.66,146357792
2008-06-27,8932.56,8934.64,8863.42,8874.95,-61.96,29682460
2008-06-30,8824.29,8834.24,8810.12,8834.24,-40.71,11485120
2008-07-01,8784.89,8825.06,8768.68,8791.08,-43.16,46952760
2008-07-02,8762.51,8768.78,8725.61,8727.48,-63.6,13778420
2008-07-03,8690.78,8692.84,8668.84,8668.84,-58.64,11117040
2008-07-04,8626.23,8627.71,8613.26,8619.1,-49.74,5348600
2008-07-07,8579.14,8579.14,8564.54,8564.91,-54.19,16879600
2008-07-08,8536.88,8536.88,8512.56,8525.82,-39.09,21207720
2008-07-09,8522.87,8547.45,8473.19,8515.7,-10.12,52411500
2008-07-10,8484.72,8501.56,8454.02,8501.56,-14.14,12731080
2008-07-11,8479.86,8479.86,8443.67,8451.18,-50.38,21163100
2008-07-14,8243.65,8257.74,8075.88,8090.8,-360.38,69929880
2008-07-15,8050.9,8070.78,7894.81,7935.78,-155.02,155031440
2008-07-16,7845.04,7845.04,7597.19,7608.18,-327.6,78998864
2008-07-17,7379.55,7411.27,7295.06,7411.27,-196.91,89534704
2008-07-18,7411.27,7562.6,7288.11,7420.62,9.35,184626720
2008-07-21,7433.77,7504.82,7290.85,7504.82,84.2,93853296
2008-07-22,7526.61,7789.52,7520.71,7785.77,280.95,135254528
2008-07-23,7906.89,8026.32,7875.46,7947.63,161.86,180342960
2008-07-24,7987.81,8047.87,7913.83,8041.87,94.24,143709024
2008-07-25,8104.41,8144.72,7892.1,7955.29,-86.58,149335696
2008-07-28,7844.04,7845.06,7617.61,7643.15,-312.14,83005040
2008-07-30,7628.19,7829.39,7628.19,7829.39,186.24,116569200
2008-07-31,7870.26,7893.53,7601.51,7636.25,-193.14,115201800
2008-08-01,7578.24,7578.24,7315.45,7350.99,-285.26,72835160
2008-08-04,7350.99,7420.83,7050.24,7126.26,-224.73,131193760
2008-08-05,7083.07,7244.19,6920.66,7244.19,117.93,143435984
2008-08-06,7224.06,7224.06,6958.06,6990.84,-253.35,77931744
2008-08-07,6983.57,7073.65,6848.76,7002.4,11.56,119797584
2008-08-08,6998.33,7152.83,6915.64,7138.11,135.71,89144944
2008-08-11,7128.43,7359.55,7124.89,7313.24,175.13,121971856
2008-08-12,7342.55,7364.85,7091.73,7170.1,-143.14,81834224
2008-08-13,7137.2,7155.37,6990.53,7134.6,-35.5,68983800
2008-08-15,7136.68,7372.9,7101.18,7372.9,238.3,97209400
2008-08-18,7377.08,7691.77,7377.08,7691.77,318.87,158862256
2008-08-19,7702.79,7921.27,7702.79,7821.17,129.4,211244128
2008-08-20,7817.12,7817.12,7517.34,7546.46,-274.71,116579040
2008-08-21,7412.35,7554.77,7333.24,7355.24,-191.22,120150080
2008-08-22,7244.25,7290.2,7133.75,7195.03,-160.21,103350656
2008-08-25,7104.2,7238.62,7016.44,7068.68,-126.35,86616440
2008-08-26,7037.64,7114.97,6766.39,6799.14,-269.54,87509424
2008-08-27,6687.7,6691.39,6502.66,6604.57,-194.57,94427240
2008-08-28,6669.92,6687.18,6623.29,6653.81,49.24,55789580
2008-08-29,6653.71,6655.99,6640.78,6655.99,2.18,23863700
2008-09-01,6656.06,6660.97,6644.52,6657.8,1.81,23619940
2008-09-02,6659.64,6671.86,6658.26,6671.86,14.06,8882780
2008-09-03,6672.01,6679.97,6669.96,6678.85,6.99,12631320
2008-09-04,6679.52,6679.78,6661.75,6679.72,0.87,24869840
2008-09-05,6679.74,6752.24,6674.65,6752.24,72.52,43877620
2008-09-08,6753.21,6832.1,6705.01,6718.74,-33.5,48053000
2008-09-09,6714.48,6724.97,6698.12,6707.26,-11.48,11210660
2008-09-10,6708.42,6729.53,6700.08,6729.53,22.27,21689000
2008-09-11,6718.47,6719.43,6686.04,6694.91,-34.62,13840960
2008-09-12,6694.92,6694.92,6678.48,6688.56,-6.35,12243980
2008-09-15,6688.02,6688.02,6672.52,6674.54,-14.02,10532500
2008-09-16,6667.52,6668.84,6664.96,6667.52,-7.02,9966380
2008-09-17,6666.86,6667.63,6660.55,6662.67,-4.85,5475000
2008-09-18,6661.34,6662.61,6652.37,6652.64,-10.03,6242820
2008-09-19,6652.22,6652.5,6650.26,6651.56,-1.08,4309900
2008-09-22,6651.56,6651.98,6650.93,6651.52,-0.04,3524560
2008-09-23,6650.65,6657.83,6650.04,6651.83,0.31,5934540
2008-09-24,6652.22,6652.48,6645.85,6646.7,-5.13,2792600
2008-09-25,6646.7,6646.7,6640.8,6643.25,-3.45,2477500
2008-09-26,6642.52,6643.25,6639.49,6642.04,-1.21,1668100
2008-09-29,6643.02,6643.13,6639.49,6640.66,-1.38,985100
2008-09-30,6641.44,6641.44,6638.48,6640.66,0.0,1000000
2008-10-06,6640.12,6640.13,6638.78,6639.66,-1.0,1560600
2008-10-07,6639.33,6640.48,6638.14,6640.48,0.82,2039860
2008-10-08,6640.0,6641.27,6638.04,6639.03,-1.45,1256000
2008-10-09,6638.69,6640.39,6638.25,6640.39,1.36,1792100
2008-10-10,6640.76,6640.99,6639.81,6640.99,0.6,1833300
2008-10-13,6640.97,6642.18,6639.62,6642.18,1.19,1091000
2008-10-14,6642.19,6642.19,6641.56,6641.77,-0.41,585200
2008-10-15,6641.77,6641.85,6641.31,6641.59,-0.18,499600
2008-10-16,6641.59,6641.94,6640.79,6641.42,-0.17,1306900
2008-10-17,6641.42,6641.46,6641.36,6641.45,0.03,193300
2008-10-20,6641.45,6641.78,6640.84,6641.78,0.33,177220
2008-10-21,6643.15,6643.17,6642.11,6642.38,0.6,237620
2008-10-22,6640.48,6640.48,6639.46,6640.05,-2.33,123600
2008-10-23,6640.05,6640.05,6639.15,6639.17,-0.88,120500
2008-10-24,6639.15,6639.21,6638.53,6638.78,-0.39,279000
2008-10-27,6638.78,6639.06,6638.2,6639.06,0.28,249500
2008-10-28,6638.66,6638.8,6638.58,6638.59,-0.47,402000
2008-10-29,6638.59,6638.87,6638.48,6638.49,-0.1,178440
2008-10-30,6638.49,6638.56,6638.04,6638.56,0.07,111100
2008-10-31,6638.6,6638.96,6638.12,6638.96,0.4,223400
2008-11-03,6639.0,6640.19,6638.8,6639.16,0.2,457100
2008-11-04,6639.14,6639.27,6639.14,6639.25,0.09,246400
2008-11-05,6639.25,6639.29,6639.0,6639.25,0.0,622200
2008-11-06,6639.41,6639.43,6638.99,6639.25,0.0,236700
2008-11-07,6639.09,6639.36,6638.82,6639.36,0.11,78500
2008-11-10,6639.13,6639.28,6638.65,6639.28,-0.08,123700
2008-11-11,6639.02,6639.35,6639.02,6639.35,0.07,24500
2008-11-12,6639.32,6639.32,6638.93,6639.22,-0.13,73500
2008-11-13,6639.22,6639.8,6639.19,6639.57,0.35,66600
2008-11-14,6639.34,6639.34,6639.0,6639.08,-0.49,57920
2008-11-17,6639.13,6639.54,6639.0,6639.54,0.46,87200
2008-11-18,6639.36,6639.37,6639.17,6639.17,-0.37,19660
2008-11-19,6639.18,6639.7,6639.09,6639.7,0.53,182000
2008-11-20,6639.51,6640.09,6639.51,6639.9,0.2,109900
2008-11-21,6639.87,6641.81,6639.82,6641.8,1.9,94800
2008-11-24,6641.8,6642.06,6641.16,6642.06,0.26,146700
2008-11-25,6641.59,6641.96,6641.59,6641.96,-0.1,44600
2008-11-26,6641.56,6641.82,6641.56,6641.77,-0.19,47100
2008-11-27,6641.71,6641.73,6641.71,6641.61,-0.16,26200
2008-11-28,6641.7,6641.7,6641.61,6641.61,0.0,30600
2008-12-01,6641.61,6641.69,6641.61,6641.69,0.08,102900
2008-12-02,6641.67,6641.79,6641.67,6641.75,0.06,197300
2008-12-03,6641.74,6641.84,6641.44,6641.8,0.05,41200
2008-12-04,6641.66,6641.69,6641.64,6641.68,-0.12,917900
2008-12-05,6641.68,6641.75,6641.18,6641.75,0.07,41700
2008-12-12,6641.68,6641.78,6641.65,6641.77,0.02,56000
2008-12-15,6638.75,6638.75,6389.69,6389.69,-252.08,17890248
2008-12-16,6389.24,6389.24,6132.66,6132.66,-257.03,25360900
2008-12-17,6110.65,6132.55,5900.66,5900.66,-232.0,57820000
2008-12-18,5885.33,5885.33,5683.75,5683.75,-216.91,50765760
2008-12-19,5678.79,5678.79,5503.21,5503.21,-180.54,84748200
2008-12-22,5468.21,5469.98,5300.29,5300.29,-202.92,28007600
2008-12-23,5278.44,5278.44,5097.14,5097.14,-203.15,32645000
2008-12-24,5076.77,5084.98,4920.5,4920.5,-176.64,59065760
2008-12-26,4906.06,4922.85,4815.13,4815.13,-105.37,106231280
2008-12-29,4768.9,4768.9,4690.08,4690.08,-125.05,61406300
2008-12-30,4691.83,4691.83,4509.4,4509.4,-180.68,118657936
2008-12-31,4507.34,4507.34,4400.76,4400.76,-108.64,78682720
2009-01-01,4346.74,4346.74,4307.26,4327.76,-73.0,75434400
2009-01-02,4327.76,4404.28,4274.95,4362.69,34.93,210762912
2009-01-05,4358.65,4480.91,4358.65,4453.64,90.95,210111008
2009-01-06,4451.82,4573.42,4451.82,4554.65,101.01,165193312
2009-01-09,4552.17,4663.84,4528.07,4588.23,33.58,145449104
2009-01-12,4591.99,4651.9,4427.28,4510.32,-77.91,123007104
2009-01-13,4509.08,4571.58,4431.75,4515.8,5.48,165311808
2009-01-14,4513.6,4547.18,4486.31,4505.29,-10.51,160620000
2009-01-15,4497.18,4500.66,4312.74,4315.99,-189.3,122114896
2009-01-16,4296.87,4296.87,4127.89,4130.61,-185.38,72263320
2009-01-19,4076.1,4076.1,3961.93,3973.25,-157.36,75985480
2009-01-20,3938.61,4050.14,3901.49,3960.4,-12.85,142906224
2009-01-21,3957.1,4017.04,3851.64,3870.97,-89.43,90769520
2009-01-22,3867.82,3867.82,3745.47,3789.09,-81.88,92333600
2009-01-23,3765.56,3765.56,3694.16,3725.32,-63.77,92191696
2009-01-26,3712.24,3742.31,3634.12,3647.1,-78.22,125656040
2009-01-27,3634.56,3768.58,3623.35,3755.26,108.16,194227600
2009-01-28,3756.95,3898.65,3756.95,3868.14,112.88,248809104
2009-01-29,3868.01,3930.03,3837.67,3886.59,18.45,143884496
2009-01-30,3885.4,4024.93,3885.4,4016.84,130.25,190797216
2009-02-02,4013.84,4051.81,3974.43,3987.15,-29.69,177668928
2009-02-03,3988.2,4028.61,3936.75,4017.8,30.65,140966592
2009-02-04,4030.33,4123.47,4030.33,4118.54,100.74,205563216
2009-02-06,4118.1,4211.65,4113.45,4161.05,42.51,183749952
2009-02-09,4161.27,4212.9,4083.44,4140.43,-20.62,174059984
2009-02-10,4155.96,4157.44,4039.43,4059.01,-81.42,129573000
2009-02-11,4056.64,4129.05,3970.63,4041.13,-17.88,164272560
2009-02-12,4034.74,4068.85,4013.82,4019.97,-21.16,89798600
2009-02-13,4030.15,4177.72,4030.15,4174.83,154.86,162438704
2009-02-16,4176.1,4305.44,4176.1,4274.3,99.47,180319488
2009-02-17,4275.34,4344.34,4259.06,4310.4,36.1,177797120
2009-02-18,4313.11,4359.79,4290.96,4335.95,25.55,191596608
2009-02-19,4350.42,4470.29,4350.42,4435.13,99.18,235732400
2009-02-20,4435.32,4496.54,4372.83,4398.39,-36.74,229950496
2009-02-23,4396.63,4396.63,4272.6,4315.92,-82.47,114241960
2009-02-24,4298.27,4394.92,4295.44,4328.12,12.2,135553616
2009-02-25,4325.35,4377.94,4113.37,4122.26,-205.86,145423392
2009-02-26,4114.3,4195.5,4006.04,4170.81,48.55,161500896
2009-02-27,4171.77,4246.18,4171.77,4218.24,47.43,57116880
2009-03-02,4223.26,4238.64,4174.15,4188.59,-29.65,85351800
2009-03-03,4183.75,4183.75,4071.96,4129.94,-58.65,75726240
2009-03-04,4133.12,4284.28,4133.12,4279.52,149.58,139530272
2009-03-05,4283.69,4349.82,4243.32,4257.6,-21.92,148608096
2009-03-06,4259.21,4274.47,4213.73,4228.51,-29.09,69156096
2009-03-09,4221.67,4221.67,4163.05,4163.05,-65.46,48058700
2009-03-11,4147.62,4197.97,4083.55,4083.55,-79.5,62533700
2009-03-12,4088.8,4198.52,4087.23,4175.92,92.37,93607120
2009-03-13,4177.48,4214.89,4168.74,4200.93,25.01,100821344
2009-03-16,4209.46,4428.34,4209.46,4416.79,215.86,210063392
2009-03-17,4419.45,4496.42,4419.45,4454.78,37.99,216477760
2009-03-18,4474.23,4550.25,4437.87,4533.97,79.19,233757856
2009-03-19,4543.0,4662.41,4543.0,4647.06,113.09,276790752
2009-03-20,4649.38,4717.9,4561.66,4576.92,-70.14,221522528
2009-03-24,4592.42,4770.24,4592.42,4763.63,186.71,300537856
2009-03-25,4763.79,4860.96,4750.44,4797.87,34.24,262884512
2009-03-26,4801.7,4832.47,4738.12,4753.34,-44.53,205218656
2009-03-27,4756.86,4907.76,4756.86,4889.82,136.48,229615824
2009-03-30,4890.65,5076.36,3883.03,5032.4,142.58,330189184
2009-03-31,5036.11,5073.59,4911.16,4931.51,-100.89,314266752
2009-04-01,4962.88,5051.74,4960.34,4981.89,50.38,207282688
2009-04-02,5016.61,5185.69,5016.61,5181.55,199.66,290948416
2009-04-03,5197.95,5388.82,5197.95,5351.96,170.41,330158816
2009-04-06,5353.13,5461.38,5323.09,5415.27,63.31,382184608
2009-04-07,5431.97,5542.8,5431.97,5509.85,94.58,478944352
2009-04-08,5447.03,5539.21,5287.99,5304.85,-205.0,493090176
2009-04-09,5273.15,5402.4,5169.09,5271.57,-33.28,372239616
2009-04-10,5302.38,5500.49,5293.08,5496.81,225.24,272940512
2009-04-13,5497.57,5695.61,5497.57,5666.96,170.15,399675648
2009-04-14,5668.19,5757.61,5590.63,5629.0,-37.96,404119392
2009-04-15,5630.34,5663.54,5472.3,5604.74,-24.26,282605888
2009-04-16,5611.8,5751.1,5461.11,5511.36,-93.38,337353408
2009-04-17,5514.03,5671.1,5410.6,5592.95,81.59,259364784
2009-04-20,5599.01,5719.12,5599.01,5671.46,78.51,252880512
2009-04-21,5678.28,5761.7,5620.15,5632.25,-39.21,320331264
2009-04-22,5631.27,5654.0,5419.04,5454.28,-177.97,226886208
2009-04-23,5433.43,5489.0,5269.73,5283.25,-171.03,181167584
2009-04-24,5281.77,5483.4,5212.48,5475.87,192.62,224899120
2009-04-27,5476.84,5511.02,5267.86,5279.46,-196.41,137505440
2009-04-28,5272.98,5356.74,5169.82,5331.8,52.34,181905744
2009-04-29,5341.43,5411.01,5207.12,5221.56,-110.24,181836816
2009-04-30,5182.69,5226.36,5114.88,5168.77,-52.79,147832352
2009-05-04,5181.98,5240.87,5064.85,5071.75,-97.02,123539840
2009-05-05,5071.94,5126.69,5046.32,5079.94,8.19,96921136
2009-05-06,5113.46,5212.21,5104.15,5162.54,82.6,142021952
2009-05-07,5162.55,5198.67,5079.54,5108.89,-53.65,122168320
2009-05-08,5109.57,5158.48,5083.54,5115.24,6.35,100969640
2009-05-11,5125.64,5152.2,5087.9,5109.18,-6.06,70948320
2009-05-12,5114.7,5240.77,5114.7,5229.7,120.52,124619920
2009-05-13,5238.12,5323.48,5173.26,5193.06,-36.64,219535824
2009-05-14,5195.79,5219.93,5087.68,5123.68,-69.38,114060624
2009-05-15,5126.75,5176.56,5112.45,5148.46,24.78,121315216
2009-05-18,5153.26,5184.42,5135.24,5148.65,0.19,110312576
2009-05-19,5163.19,5172.92,5064.06,5075.96,-72.69,75072240
2009-05-20,5071.66,5086.6,5016.96,5067.32,-8.64,80422096
2009-05-21,5040.36,5040.36,4915.32,5001.19,-66.13,111467424
2009-05-22,5045.22,5145.82,5044.07,5124.56,123.37,201875072
2009-05-25,5138.11,5187.34,5111.77,5145.17,20.61,143691664
2009-05-26,5150.19,5200.87,5137.73,5146.7,1.53,127845960
2009-05-27,5164.36,5208.85,5138.06,5154.36,7.66,141252224
2009-05-28,5177.83,5232.86,5177.83,5223.35,68.99,154782688
2009-05-29,5225.67,5276.41,5204.45,5216.66,-6.69,188832304
2009-06-01,5224.23,5250.22,5160.71,5170.02,-46.64,112955696
2009-06-02,5170.01,5183.98,5084.38,5110.61,-59.41,83518200
2009-06-03,5126.18,5151.22,5001.74,5017.62,-92.99,139705056
2009-06-04,5016.79,5035.52,4928.15,4941.09,-76.53,93595856
2009-06-05,4941.67,5009.33,4923.83,4953.17,12.08,125068496
2009-06-08,4971.77,5003.68,4895.33,4952.29,-0.88,96418544
2009-06-09,4968.33,5094.89,4959.92,5083.31,131.02,155985984
2009-06-10,5093.3,5131.59,5045.81,5055.08,-28.23,140973664
2009-06-11,5065.07,5105.58,5045.74,5084.15,29.07,114036384
2009-06-12,5108.08,5114.45,5049.75,5064.05,-20.1,125791640
2009-06-15,5061.87,5091.83,4982.61,4992.52,-71.53,106275920
2009-06-16,4989.95,4989.95,4919.39,4935.27,-57.25,64401020
2009-06-17,4936.13,5077.28,4936.13,5073.16,137.89,94969616
2009-06-18,5084.77,5118.96,5039.94,5055.72,-17.44,145560016
2009-06-19,5061.04,5072.06,5007.58,5047.64,-8.08,96955320
2009-06-22,5074.38,5107.65,5048.83,5056.92,9.28,98404080
2009-06-23,5071.71,5076.05,5016.38,5033.6,-23.32,86428224
2009-06-24,5035.38,5052.34,5010.71,5035.3,1.7,103181616
2009-06-25,5037.03,5110.95,5032.25,5103.5,68.2,104371840
2009-06-26,5153.52,5163.33,5122.63,5126.15,22.65,152664864
2009-06-29,5138.57,5176.15,5135.16,5154.6,28.45,95747000
2009-06-30,5162.02,5181.51,5119.44,5121.73,-32.87,100041776
2009-07-01,5129.76,5209.06,5129.76,5194.43,72.7,104614520
2009-07-02,5211.14,5350.7,5211.14,5345.92,151.49,195946752
2009-07-03,5350.89,5395.06,5313.94,5326.29,-19.63,181544336
2009-07-06,5342.14,5381.98,5330.09,5369.73,43.44,127032496
2009-07-07,5370.36,5453.31,5367.2,5377.49,7.76,197649152
2009-07-08,5378.12,5378.12,5310.47,5329.91,-47.58,118072360
2009-07-09,5330.47,5360.49,5300.99,5301.66,-28.25,144154048
2009-07-10,5307.87,5359.86,5307.84,5349.55,47.89,124818040
2009-07-13,5367.57,5491.74,5367.57,5471.17,121.62,194665280
2009-07-14,5485.5,5506.96,5422.14,5439.0,-32.17,210960512
2009-07-15,5457.59,5518.62,5451.08,5480.18,41.18,236246336
2009-07-16,5500.01,5547.55,5467.08,5499.21,19.03,194335264
2009-07-17,5524.93,5564.96,5520.39,5533.19,33.98,183817984
2009-07-20,5543.81,5562.2,5489.23,5499.17,-34.02,146113860
2009-07-21,5500.64,5553.27,5482.59,5547.92,48.75,146153064
2009-07-22,5560.91,5608.82,5547.0,5572.42,24.5,213918080
2009-07-23,5599.13,5653.77,5599.13,5605.91,33.49,213669552
2009-07-24,5609.68,5628.54,5521.13,5555.54,-50.37,193048416
2009-07-27,5568.96,5585.9,5499.7,5509.87,-45.67,121618320
2009-07-28,5506.01,5530.08,5424.81,5485.03,-24.84,80210048
2009-07-29,5485.4,5525.75,5366.7,5388.67,-96.36,110268840
2009-07-30,5385.19,5430.8,5343.65,5360.12,-28.55,99602408
2009-07-31,5376.18,5524.81,5375.47,5515.95,155.83,140367232
2009-08-03,5534.22,5549.56,5489.79,5513.5,-2.45,127459472
2009-08-04,5533.9,5581.64,5525.96,5567.39,-27.32,127843088
2009-08-05,5577.94,5635.22,5573.89,5594.71,27.32,144924576
2009-08-06,5604.92,5618.93,5553.02,5587.26,-7.45,133012864
2009-08-07,5598.62,5668.4,5595.27,5625.56,38.3,139434784
2009-08-10,5652.0,5775.52,5652.0,5766.44,140.88,184343744
2009-08-11,5794.61,5831.23,5733.49,5741.38,-25.06,200809616
2009-08-12,5759.0,5802.35,5743.43,5752.62,11.24,218108240
2009-08-13,5765.07,5792.23,5687.21,5720.29,-32.33,174394480
2009-08-17,5718.36,5722.36,5617.14,5665.45,-54.84,137993968
2009-08-18,5676.22,5745.9,5675.57,5704.46,39.01,106865320
2009-08-19,5722.2,5767.6,5669.22,5677.52,-26.94,122952056
2009-08-20,5675.32,5714.28,5659.01,5688.26,10.74,100581104
2009-08-21,5705.05,5787.43,5698.07,5779.91,91.65,125987968
2009-08-24,5793.54,5906.06,5793.54,5897.98,118.07,145628656
2009-08-25,5941.07,5941.15,5868.09,5871.21,-26.77,187685888
2009-08-26,5876.58,5926.31,5857.51,5920.03,48.82,148328768
2009-08-27,5930.48,5969.36,5900.45,5916.7,-3.33,116879248
2009-08-28,5922.66,6077.12,5912.4,6067.93,151.23,201699200
2009-09-01,6195.68,6328.78,6082.08,6214.01,59.2,302831072
2009-09-02,6217.13,6326.12,6217.13,6214.01,59.2,302831072
2009-09-03,6290.6,6304.36,6198.56,6249.1,35.09,228040768
2009-09-04,6254.49,6384.25,6249.76,6375.2,126.1,194855392
2009-09-07,6413.82,6441.78,6298.77,6330.2,-45.0,192042960
2009-09-08,6324.93,6336.11,6236.04,6254.07,-76.13,156563152
2009-09-09,6255.46,6454.58,6255.46,6430.72,176.65,252300848
2009-09-10,6434.49,6459.16,6352.09,6370.49,-60.23,257569424
2009-09-11,6390.39,6473.96,6390.39,6412.56,42.07,192758272
2009-09-14,6447.65,6472.96,6416.61,6424.24,11.68,144495936
2009-09-15,6430.69,6430.85,6353.37,6395.22,-29.02,147000720
2009-09-16,6406.81,6478.82,6405.75,6468.16,72.94,140677472
2009-09-17,6481.89,6594.24,6481.89,6531.44,63.28,222197120
2009-09-18,6531.68,6682.87,6531.68,6675.6,144.16,244564752
2009-09-24,6725.38,6900.3,6725.38,6868.86,193.26,392771232
2009-09-25,6881.86,6956.8,6830.13,6843.25,-25.61,450991552
2009-09-28,6846.95,6856.77,6653.44,6685.57,-157.68,345320256
2009-09-29,6660.62,6791.76,6655.65,6731.54,45.97,353639840
2009-09-30,6749.74,6809.29,6633.31,6651.16,-80.38,432826304
2009-10-01,6673.2,6747.78,6614.86,6619.51,-31.65,222370752
2009-10-02,6619.2,6733.11,6572.69,6721.29,101.78,199771632
2009-10-05,6756.38,6797.65,6731.44,6743.86,22.57,230415552
2009-10-06,6743.98,6866.0,6741.67,6845.83,101.97,265623008
2009-10-07,6847.73,7015.41,6847.73,6978.29,132.46,341060064
2009-10-08,6996.24,7047.25,6894.11,6916.22,-62.07,316582592
2009-10-09,6919.65,7042.83,6911.64,6937.75,21.53,239669376
2009-10-12,6911.14,6950.13,6821.21,6850.49,-87.26,156716720
2009-10-13,6871.63,6908.92,6836.94,6877.79,27.3,118138048
2009-10-14,6878.2,7002.34,6878.2,6960.17,82.38,220564432
2009-10-15,6960.61,7049.35,6945.45,6984.05,23.88,214452848
2009-10-16,7012.05,7074.12,6965.99,6981.28,-2.77,241957440
2009-10-19,6993.04,6999.05,6671.38,6690.02,-291.26,211600576
2009-10-20,6715.8,6848.86,6664.24,6798.31,108.29,221458992
2009-10-21,6765.05,6765.05,6568.97,6577.75,-220.56,204289216
2009-10-22,6573.42,6644.86,6386.29,6506.57,-71.18,189184144
2009-10-23,6503.9,6574.09,6489.29,6507.17,0.6,195047936
2009-10-26,6530.66,6682.84,6530.66,6654.68,147.51,196118720
2009-10-27,6656.63,6723.64,6610.03,6625.01,-29.67,166340672
2009-10-28,6638.71,6649.06,6565.56,6573.75,-51.26,171396048
2009-10-29,6574.65,6592.52,6455.49,6517.17,-56.58,226200496
2009-10-30,6517.34,6578.7,6504.07,6513.12,-4.05,179132320
2009-11-02,6528.53,6528.53,6291.54,6314.49,-198.63,152032016
2009-11-03,6304.2,6384.69,6300.53,6356.51,42.02,130584496
2009-11-04,6360.64,6513.95,6360.64,6503.25,146.74,134166648
2009-11-05,6526.72,6564.05,6461.9,6471.69,-31.56,146553280
2009-11-06,6481.85,6495.57,6336.87,6352.54,-119.15,97120928
2009-11-10,6351.32,6388.93,6200.63,6227.39,-125.15,77969440
2009-11-11,6202.2,6345.7,6174.97,6329.78,102.39,140415824
2009-11-12,6350.42,6381.91,6302.37,6338.84,9.06,154513040
2009-11-13,6340.1,6446.12,6314.25,6438.42,99.58,153529296
2009-11-16,6441.07,6606.05,6439.92,6595.91,157.49,196625552
2009-11-17,6624.64,6635.78,6517.24,6526.77,-69.14,184030144
2009-11-18,6538.38,6609.98,6480.22,6485.07,-41.7,161934528
2009-11-19,6516.29,6577.74,6516.29,6555.83,70.76,108204216
2009-11-20,6578.3,6643.59,6578.3,6593.93,38.1,140320048
2009-11-23,6592.82,6592.82,6511.79,6533.68,-60.25,76070504
2009-11-24,6530.92,6578.16,6526.91,6542.46,8.78,74754928
2009-11-25,6559.9,6584.83,6518.92,6525.35,-17.11,82421912
2009-11-26,6521.49,6555.32,6503.7,6529.44,4.09,84660144
2009-12-01,6483.99,6483.99,6383.12,6399.88,-129.56,89836936
2009-12-02,6424.86,6487.1,6408.66,6453.43,53.55,92345000
2009-12-03,6465.99,6509.82,6461.05,6464.81,11.38,103789385
2009-12-04,6465.41,6481.73,6402.55,6408.96,-55.85,103799824
2009-12-07,6401.02,6417.06,6389.01,6396.22,-12.74,72763536
2009-12-08,6384.5,6387.99,6273.23,6291.6,-104.62,99036696
2009-12-09,6295.4,6350.76,6272.84,6332.02,40.42,79772392
2009-12-10,6345.71,6415.42,6345.71,6394.64,62.62,118912648
2009-12-11,6409.7,6446.17,6404.14,6421.52,26.88,116439976
2009-12-14,6433.18,6590.84,6432.75,6586.14,164.62,171859104
2009-12-15,6603.87,6654.54,6564.17,6574.45,-11.69,190136192
2009-12-16,6578.66,6627.88,6555.08,6566.95,-7.5,146774800
2009-12-17,6576.73,6653.61,6539.99,6548.7,-18.25,206854368
2009-12-18,6558.06,6572.53,6488.98,6520.25,-28.45,96809088
2009-12-21,6545.02,6561.06,6513.56,6554.4,34.15,78782872
2009-12-22,6572.45,6637.8,6572.45,6623.93,69.53,136939680
2009-12-23,6636.7,6660.04,6599.22,6604.49,-19.44,116947272
2009-12-24,6624.83,6691.33,6624.83,6685.67,81.18,146076448
2009-12-29,6679.04,6703.02,6610.38,6679.42,-6.25,50339912
2009-12-30,6725.46,6780.58,6725.46,6743.4,63.98,145252320
2009-12-31,6755.5,6755.5,6645.39,6665.55,-77.85,140218160
2010-01-04,6681.88,6708.68,6656.73,6700.97,35.42,94598760
2010-01-05,6718.36,6850.82,6718.36,6847.99,147.02,193334848
2010-01-06,6872.69,6947.11,6872.69,6891.55,43.56,228207152
2010-01-07,6891.12,6952.94,6884.95,6901.59,10.04,236252176
2010-01-08,6913.0,6964.01,6905.16,6930.92,29.33,227130304
2010-01-11,6957.05,6989.18,6934.28,6942.43,11.51,178320912
2010-01-12,6958.78,6966.85,6910.08,6926.07,-16.36,111543192
